@relation input2000

@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class {walking,standing,jogging,sitting}

@data
-2.2201,-11.891,5.094,walking
-4.9714,-14.247,3.2144,walking
-5.5707,-16.413,1.2258,walking
-2.942,-14.056,0.25879,walking
-2.6423,-13.171,0.19068,walking
-1.4982,-10.188,0.31327,walking
2.0567,-7.2869,-0.84446,walking
1.5255,-7.6819,-0.24517,walking
1.1577,-7.5048,0.31327,walking
0.38137,-7.7091,-0.46309,walking
-0.8036,-8.0905,-0.21793,walking
-1.1169,-7.9407,-0.12258,walking
0.24517,-8.4174,0.34051,walking
0.85808,-9.1801,0.54481,walking
1.1577,-10.256,0.6674,walking
-0.17706,-10.61,0.83084,walking
-2.0158,-13.089,-0.96704,walking
-3.0918,-13.947,-2.4108,walking
-4.3449,-11.509,-3.6503,walking
-3.9635,-11.264,-2.942,walking
-3.5277,-13.566,-2.6423,walking
0.19068,-15.35,-3.3234,walking
0.43585,-14.86,-3.1191,walking
-0.76274,-10.883,0.46309,walking
-1.6753,-10.351,2.5061,walking
-1.9068,-11.087,2.8058,walking
-1.7025,-12.476,2.152,walking
0.89894,-18.142,2.438,walking
1.8932,-18.238,3.3234,walking
3.0646,-14.547,2.2882,walking
3.1872,-11.85,1.8387,walking
2.8875,-10.774,0.92618,walking
1.7979,-11.005,1.6344,walking
-3.8546,-9.5206,1.4029,walking
-3.2825,-6.1428,0.57205,walking
-2.1929,-3.6503,1.2258,walking
-0.1362,-3.6639,3.8546,walking
-0.24517,-3.6775,4.0316,walking
-0.44947,-3.8682,3.5549,walking
0.21793,-3.6366,2.0975,walking
0.50395,-2.9829,1.2803,walking
1.6753,-3.5277,-0.40861,walking
5.3528,-6.3335,-5.5026,walking
9.6296,-12.435,-10.474,walking
10.188,-17.597,-12.435,walking
6.8238,-17.829,-9.0167,walking
5.0531,-12.177,-4.9306,walking
4.9306,-7.641,-3.623,walking
6.2654,-7.7091,-3.7592,walking
2.656,-16.235,-0.99429,walking
7.0553,-15.337,8.2539,walking
4.8625,-4.4402,4.304,walking
0.57205,-4.4675,-0.8036,walking
0.40861,-11.319,1.1305,walking
0.7355,-12.013,5.7886,walking
-3.0782,-11.332,4.5083,walking
-4.6173,-13.416,3.4051,walking
-5.5435,-16.113,2.2746,walking
-4.9033,-15.677,0.5993,walking
-3.4459,-10.869,0.84446,walking
-0.57205,-8.3629,1.0488,walking
0.6674,-7.5865,0.35413,walking
1.9341,-7.7364,-0.17706,walking
2.0294,-7.5048,-0.34051,walking
0.39499,-7.5729,-1.0215,walking
-0.96704,-8.3629,-0.68102,walking
-1.0351,-8.4719,-0.34051,walking
-0.51757,-8.2267,-0.32689,walking
2.0294,-9.507,0.61292,walking
1.9477,-11.046,0.64016,walking
-0.99429,-12.503,0.14982,walking
-2.6832,-13.293,-0.64016,walking
-3.8682,-13.021,-1.0215,walking
-6.17,-11.4,-1.866,walking
-4.8352,-12.395,-2.3699,walking
-2.261,-13.784,-2.2474,walking
-3.1872,-14.969,-0.1362,walking
-2.0431,-14.247,-0.81722,walking
0.28603,-11.468,-1.7843,walking
1.3893,-10.202,1.6753,walking
-0.64016,-10.842,3.8818,walking
-1.0896,-13.021,3.5549,walking
0.83084,-18.755,2.2882,walking
1.9341,-17.734,2.0567,walking
3.5413,-15.432,1.8932,walking
3.5822,-13.089,1.9205,walking
3.9771,-11.645,1.5255,walking
2.4925,-11.414,1.7979,walking
-4.0589,-10.924,3.4459,walking
-3.6366,-7.0553,1.1305,walking
-1.9341,-4.8625,0.55843,walking
-0.40861,-2.7513,3.0373,walking
-0.99429,-2.9284,3.8818,walking
-0.99429,-3.0237,3.3506,walking
-0.32689,-3.514,2.3563,walking
-0.054481,-2.7377,1.9068,walking
2.5061,-2.8603,-0.69464,walking
4.6718,-4.9442,-3.5822,walking
7.4231,-9.3844,-9.4117,walking
9.902,-15.8,-11.414,walking
6.8919,-19.532,-12.708,walking
6.2654,-15.636,-8.9349,walking
6.2654,-8.9486,-3.0373,walking
4.7807,-11.414,-3.0782,walking
3.3506,-15.337,-3.623,walking
5.6388,-19.055,2.9556,walking
2.942,2.3018,6.3198,walking
1.8115,-1.3484,-0.6674,walking
1.2939,-10.896,-0.24517,walking
-0.1362,-13.321,7.0962,walking
-1.8387,-13.116,7.1643,walking
-6.8102,-13.239,1.7298,walking
-4.6309,-14.124,0.21793,walking
-3.4732,-12.871,0.31327,walking
-2.3155,-12.108,0.38137,walking
-0.57205,-8.4038,0.20431,walking
0.95342,-7.5048,-0.58567,walking
1.0896,-7.641,-0.54481,walking
0.28603,-8.3629,-1.7025,walking
-0.53119,-8.145,-1.4301,walking
-1.0896,-8.322,-0.91256,walking
-0.6674,-8.0496,-0.35413,walking
-0.31327,-8.322,0.24517,walking
0.58567,-9.3163,0.96704,walking
0.50395,-9.8066,1.1169,walking
-1.5663,-11.836,0.38137,walking
-2.3155,-13.089,-1.0488,walking
-3.7047,-12.258,-3.6366,walking
-3.8818,-11.468,-4.0452,walking
-4.985,-11.782,-2.4517,walking
-3.5004,-13.688,-1.2531,walking
-0.081722,-14.233,-1.0896,walking
1.6753,-14.152,-2.7104,walking
-1.5119,-11.427,-1.9477,walking
-1.0215,-9.7794,1.076,walking
-0.42223,-11.754,2.3836,walking
0.23155,-14.002,1.7979,walking
0.96704,-15.895,2.0294,walking
1.9205,-17.829,2.3291,walking
2.8603,-14.478,2.152,walking
3.3506,-12.708,2.0975,walking
3.3506,-12.708,2.0975,walking
-2.7922,-10.542,1.7298,walking
-2.7377,-8.7987,1.4165,walking
-1.7298,-6.8647,1.2803,walking
-1.9613,-3.2553,1.4982,walking
-1.6072,-2.8739,2.6423,walking
-0.50395,-3.3234,3.9227,walking
-0.27241,-3.4323,3.3642,walking
-0.095342,-3.3506,2.6968,walking
0.50395,-3.0237,0.74912,walking
1.2258,-4.0044,-0.76274,walking
5.9385,-9.2891,-7.1371,walking
10.093,-14.778,-11.7,walking
10.392,-18.891,-12.463,walking
5.9521,-15.65,-8.3901,walking
5.1894,-12.449,-5.1757,walking
4.8352,-9.1801,-2.7649,walking
3.8682,-12.967,-4.5083,walking
5.1894,-17.802,-4.8488,walking
5.6524,-14.015,9.6296,walking
1.8524,1.4165,4.4402,walking
1.8524,-3.1735,0.53119,walking
0.9398,-10.433,0.55843,walking
-0.83084,-11.373,6.0611,walking
-3.6775,-11.795,5.38,walking
-6.8238,-16.739,0.46309,walking
-5.4345,-16.344,0.054481,walking
-3.1327,-13.934,0.43585,walking
-0.92618,-9.6432,0.28603,walking
0.57205,-8.5127,-0.36775,walking
1.2122,-7.8726,-0.70826,walking
0.78998,-7.3822,0.14982,walking
0.88532,-7.5865,-0.31327,walking
0.21793,-8.0496,-0.64016,walking
-1.1169,-8.0088,-0.25879,walking
-0.57205,-7.6683,0.068102,walking
-0.21793,-7.641,0.21793,walking
1.0215,-9.5206,1.362,walking
1.1305,-10.215,2.2201,walking
0.24517,-10.706,2.0294,walking
-2.6151,-13.43,-1.2122,walking
-3.8001,-13.225,-2.3291,walking
-4.6037,-11.523,-5.1213,walking
-4.1951,-12.762,-3.1191,walking
-4.1406,-14.506,-2.3836,walking
-1.471,-15.35,-2.2746,walking
0.040861,-14.056,-2.0567,walking
-1.3212,-11.931,-0.76274,walking
1.4165,-8.1586,2.4789,walking
0.46309,-10.529,2.1929,walking
-1.4982,-14.996,1.8387,walking
-0.054481,-18.96,2.4789,walking
1.3484,-17.897,2.5742,walking
2.2882,-16.208,1.8387,walking
3.5822,-12.04,2.0839,walking
4.4675,-11.346,2.833,walking
2.547,-10.733,0.47671,walking
-2.3836,-11.918,1.2258,walking
-3.3097,-5.3664,0.55843,walking
-1.5391,-2.3563,2.3155,walking
0.39499,-2.1656,4.0997,walking
-0.8036,-2.7649,3.8954,walking
-0.58567,-3.1872,3.2144,walking
0.21793,-3.732,1.8932,walking
0.21793,-3.732,1.8932,walking
4.2223,-5.3256,-3.9908,walking
7.3822,-8.9622,-8.322,walking
10.406,-14.124,-10.924,walking
7.4095,-18.701,-10.924,walking
6.8647,-17.57,-6.9191,walking
6.8374,-13.702,-5.4754,walking
6.9872,-6.7966,-3.5685,walking
4.0725,-12.354,-2.9829,walking
2.8467,-11.414,1.8251,walking
4.4811,-5.3392,3.8954,walking
2.6423,-3.1191,2.9011,walking
0.54481,-9.0848,1.3076,walking
0.54481,-9.0848,1.3076,walking
-0.054481,-11.931,5.2575,walking
-3.9635,-12.476,5.598,walking
-6.3879,-15.813,3.6094,walking
-6.6195,-17.393,1.2531,walking
-2.8603,-13.661,-0.21793,walking
-1.6889,-10.025,0.28603,walking
1.7979,-6.8374,-1.0624,walking
2.1248,-7.2869,-1.4165,walking
1.6753,-7.5457,-0.68102,walking
1.1441,-7.3822,-1.2667,walking
-0.027241,-8.322,-0.91256,walking
-0.54481,-8.7715,-0.51757,walking
0.17706,-8.4446,-0.19068,walking
1.6344,-8.7987,0.6674,walking
1.8932,-9.4661,0.8036,walking
0.62654,-11.223,0.91256,walking
-0.43585,-11.754,0.61292,walking
-2.3836,-12.898,-0.54481,walking
-6.3607,-11.904,-2.152,walking
-8.7851,-10.256,-4.4402,walking
-5.884,-13.702,-3.6775,walking
-1.4982,-14.724,-3.2689,walking
-2.4925,-14.955,-1.7298,walking
-1.1305,-13.416,-1.4982,walking
0.1362,-11.496,4.2223,walking
0.58567,-10.937,5.2847,walking
0.35413,-12.803,3.9771,walking
1.8932,-18.115,2.9965,walking
2.6696,-18.047,2.9284,walking
3.2825,-16.889,2.152,walking
3.7047,-13.021,1.7298,walking
3.6094,-11.414,1.0488,walking
2.8058,-11.7,1.2531,walking
2.8058,-10.515,1.5119,walking
-3.8818,-7.2869,2.4517,walking
-3.0237,-3.7456,2.3427,walking
-1.0488,-2.152,3.9908,walking
-1.58,-2.547,4.4811,walking
-1.362,-2.4517,3.6911,walking
-0.76274,-2.8194,2.6015,walking
-0.14982,-2.4517,1.2803,walking
1.0215,-2.9692,-0.61292,walking
3.1054,-3.9227,-3.1735,walking
10.76,-13.934,-13.539,walking
14.288,-18.891,-15.486,walking
9.2074,-19.504,-11.319,walking
5.8976,-9.9973,-4.3177,walking
4.8897,-3.5277,-2.0431,walking
4.7944,-6.4833,-3.1191,walking
3.2008,-14.015,-0.32689,walking
7.0553,-13.743,6.9328,walking
6.3743,-8.2539,5.5435,walking
2.0703,-4.9578,2.261,walking
1.4029,-9.8611,-0.36775,walking
1.0488,-11.605,5.6524,walking
-4.1133,-12.04,5.5571,walking
-6.0338,-14.615,3.337,walking
-3.6503,-14.124,1.0488,walking
-2.6696,-13.593,0.83084,walking
-2.2474,-12.286,0.47671,walking
-1.0215,-9.398,0.88532,walking
1.7025,-7.6683,-0.64016,walking
1.7434,-7.7091,0.12258,walking
0.6674,-7.3822,-0.55843,walking
0.01362,-7.1371,-0.78998,walking
-1.0624,-7.5729,-0.57205,walking
0.38137,-10.188,0.81722,standing
0.50395,-10.174,0.6674,standing
0.61292,-10.256,0.54481,standing
0.74912,-10.147,0.62654,standing
0.40861,-9.9565,0.70826,standing
0.095342,-9.9973,0.89894,standing
-0.1362,-10.079,1.4438,standing
-0.10896,-10.038,1.58,standing
-0.14982,-9.9973,2.0022,standing
-0.054481,-9.9565,2.0567,standing
0.027241,-9.9701,1.8524,standing
0.054481,-9.9973,1.7979,standing
0.32689,-10.134,1.4982,standing
0.64016,-10.297,1.1441,standing
0.89894,-10.42,1.1441,standing
1.0488,-10.365,0.78998,standing
0.99429,-10.311,0.74912,standing
0.74912,-10.106,0.57205,standing
0.50395,-10.093,0.5993,standing
0.28603,-10.106,0.6674,standing
0.20431,-10.106,0.77636,standing
-0.01362,-10.093,1.1986,standing
-0.068102,-10.12,1.5119,standing
-0.12258,-10.038,1.7025,standing
-0.01362,-10.011,1.8387,standing
0.24517,-9.9565,1.6344,standing
0.28603,-9.9565,1.4438,standing
0.35413,-9.9701,1.2122,standing
0.34051,-10.12,0.99429,standing
0.38137,-10.174,0.96704,standing
0.43585,-10.311,0.85808,standing
0.64016,-10.392,0.64016,standing
0.64016,-10.311,0.6674,standing
0.58567,-10.188,0.61292,standing
0.31327,-10.065,0.58567,standing
0.17706,-10.093,0.70826,standing
0.12258,-10.12,0.7355,standing
0.054481,-10.12,1.0215,standing
0.040861,-10.12,1.1305,standing
0.19068,-10.038,1.185,standing
0.44947,-10.038,1.185,standing
0.64016,-10.065,1.2122,standing
0.68102,-10.134,1.1169,standing
0.46309,-10.188,0.92618,standing
0.35413,-10.134,0.83084,standing
0.29965,-10.134,0.89894,standing
0.35413,-10.093,0.89894,standing
0.47671,-10.12,0.95342,standing
0.44947,-10.065,0.99429,standing
0.24517,-10.038,1.0079,standing
0.21793,-10.106,1.0351,standing
0.28603,-10.12,1.0488,standing
0.50395,-10.134,1.1169,standing
0.58567,-10.134,1.1169,standing
0.5993,-10.161,1.076,standing
0.47671,-10.161,0.92618,standing
0.25879,-10.12,1.0896,standing
0.24517,-10.12,1.2258,standing
0.39499,-10.12,1.2531,standing
0.77636,-10.161,1.1713,standing
0.76274,-10.106,1.2395,standing
0.6674,-10.147,1.2258,standing
0.38137,-10.202,1.2258,standing
0.054481,-10.025,1.2531,standing
0.20431,-10.052,1.1032,standing
0.47671,-10.093,1.1169,standing
0.50395,-10.093,1.2258,standing
0.47671,-10.079,1.2939,standing
0.50395,-10.052,1.2803,standing
0.47671,-10.161,1.3484,standing
0.43585,-10.202,1.2258,standing
0.42223,-10.202,1.1577,standing
0.44947,-10.161,1.2258,standing
0.31327,-10.093,1.2803,standing
0.28603,-9.9973,1.3212,standing
0.29965,-10.011,1.3212,standing
0.49033,-9.9837,1.4165,standing
0.57205,-9.9837,1.4165,standing
0.61292,-10.065,1.4574,standing
0.49033,-10.093,1.3484,standing
0.35413,-10.093,1.3212,standing
0.39499,-10.188,1.2258,standing
0.57205,-10.188,1.1986,standing
0.64016,-10.12,1.1577,standing
0.49033,-10.093,1.1986,standing
0.32689,-10.079,1.2531,standing
0.35413,-10.052,1.2122,standing
0.42223,-10.188,1.185,standing
0.42223,-10.134,1.3076,standing
0.40861,-10.134,1.2258,standing
0.42223,-10.134,1.1305,standing
0.40861,-10.093,1.185,standing
0.44947,-10.12,1.2531,standing
0.43585,-10.174,1.1713,standing
0.43585,-10.161,1.2258,standing
0.38137,-10.106,1.2939,standing
0.19068,-10.025,1.2803,standing
0.01362,-10.12,1.471,standing
0.081722,-10.093,1.4438,standing
0.44947,-10.079,1.4438,standing
0.61292,-10.12,1.3348,standing
0.70826,-10.079,1.1032,standing
0.6674,-10.093,1.0351,standing
0.39499,-10.093,1.0215,standing
0.40861,-10.12,1.185,standing
0.35413,-10.052,1.2939,standing
0.28603,-10.025,1.2258,standing
0.1362,-10.079,1.3212,standing
0.20431,-9.9973,1.2803,standing
0.32689,-10.052,1.2531,standing
0.34051,-10.025,1.2531,standing
0.50395,-10.052,1.2258,standing
0.55843,-10.052,1.2258,standing
0.57205,-10.025,1.2258,standing
0.32689,-10.052,1.3484,standing
0.28603,-10.025,1.3348,standing
0.31327,-10.079,1.3212,standing
0.38137,-10.134,1.3076,standing
0.27241,-10.12,1.2531,standing
0.095342,-10.12,1.185,standing
-0.068102,-10.215,0.89894,standing
0.054481,-10.188,0.92618,standing
0.70826,-10.174,1.1032,standing
0.96704,-10.052,1.3212,standing
0.6674,-10.038,1.3757,standing
0.35413,-10.065,1.4846,standing
0.095342,-10.079,1.4438,standing
-0.027241,-10.12,1.2531,standing
0.12258,-10.147,1.1577,standing
0.38137,-10.106,1.2803,standing
0.43585,-10.093,1.2803,standing
0.38137,-10.079,1.2939,standing
0.24517,-10.161,1.362,standing
0.24517,-10.188,1.3076,standing
0.28603,-10.147,1.2939,standing
0.21793,-10.093,1.2667,standing
0.28603,-10.106,1.3348,standing
0.38137,-10.093,1.2667,standing
0.57205,-10.038,1.3348,standing
0.61292,-10.038,1.3484,standing
0.40861,-10.065,1.362,standing
0.31327,-10.12,1.2258,standing
0.34051,-10.147,1.2531,standing
0.28603,-10.134,1.3893,standing
0.24517,-10.093,1.2803,standing
0.35413,-9.9973,1.3757,standing
0.32689,-10.052,1.4438,standing
0.24517,-10.025,1.4574,standing
0.24517,-10.052,1.5391,standing
0.24517,-10.079,1.5663,standing
0.25879,-10.12,1.3484,standing
0.27241,-10.174,1.2531,standing
0.25879,-10.215,1.1305,standing
0.31327,-10.174,1.1169,standing
0.38137,-10.161,1.0624,standing
0.46309,-10.161,1.185,standing
0.43585,-10.093,1.1577,standing
0.38137,-10.147,1.185,standing
0.32689,-10.161,1.2531,standing
0.25879,-10.093,1.2667,standing
0.29965,-10.134,1.2395,standing
0.32689,-10.011,1.2803,standing
0.27241,-10.025,1.0896,standing
0.23155,-10.12,1.1577,standing
0.24517,-10.12,1.2939,standing
0.34051,-10.093,1.362,standing
0.46309,-10.065,1.3484,standing
0.39499,-10.12,1.2258,standing
0.35413,-10.12,1.1986,standing
0.23155,-10.174,1.0624,standing
0.19068,-10.161,1.0351,standing
0.23155,-10.106,1.1577,standing
0.34051,-10.106,1.2122,standing
0.35413,-10.093,1.2395,standing
0.38137,-10.106,1.2531,standing
0.35413,-10.093,1.1577,standing
0.35413,-10.065,1.1986,standing
0.43585,-10.093,1.1577,standing
0.53119,-10.106,1.2803,standing
0.54481,-10.12,1.3484,standing
0.57205,-10.12,1.3212,standing
0.40861,-10.106,1.3212,standing
0.38137,-10.093,1.2803,standing
0.39499,-10.079,1.2531,standing
0.44947,-10.052,1.3076,standing
0.44947,-10.093,1.2258,standing
0.35413,-10.12,1.2258,standing
0.29965,-10.093,1.2531,standing
0.35413,-10.093,1.1713,standing
0.39499,-10.147,1.3076,standing
0.39499,-10.106,1.2395,standing
0.38137,-10.12,1.2395,standing
0.39499,-10.134,1.2531,standing
0.38137,-10.147,1.1986,standing
0.40861,-10.093,1.2258,standing
0.38137,-10.093,1.2258,standing
0.51757,-10.147,1.2803,standing
0.36775,-10.106,1.2122,standing
0.38137,-10.052,1.2395,standing
0.35413,-10.065,1.2667,standing
0.47671,-10.134,1.2667,standing
0.44947,-10.12,1.2395,standing
0.27241,-10.147,1.1577,standing
0.24517,-10.147,1.185,standing
0.24517,-10.161,1.3076,standing
0.28603,-10.052,1.2803,standing
0.36775,-10.106,1.2939,standing
0.40861,-10.079,1.1577,standing
0.46309,-10.093,1.1577,standing
0.44947,-10.12,1.1577,standing
0.34051,-10.038,1.1577,standing
0.31327,-10.065,1.3348,standing
0.38137,-10.093,1.3348,standing
0.34051,-10.079,1.2939,standing
0.24517,-10.025,1.2531,standing
0.19068,-10.093,1.2531,standing
0.36775,-10.079,1.2531,standing
0.35413,-10.12,1.2258,standing
0.40861,-10.174,1.185,standing
0.32689,-10.093,1.3076,standing
0.29965,-10.093,1.2667,standing
0.38137,-10.12,1.2939,standing
0.47671,-10.188,1.2395,standing
0.53119,-10.052,1.3484,standing
0.40861,-10.038,1.2531,standing
0.36775,-10.052,1.2258,standing
0.39499,-10.011,1.3212,standing
0.35413,-10.065,1.2803,standing
0.21793,-10.065,1.3348,standing
0.12258,-10.161,1.3076,standing
0.054481,-10.202,1.2667,standing
0.10896,-10.161,1.2122,standing
0.53119,-10.161,1.2122,standing
0.77636,-10.161,1.185,standing
0.83084,-10.106,1.2531,standing
0.54481,-10.093,1.2258,standing
0.28603,-10.052,1.2667,standing
0.21793,-10.025,1.2531,standing
0.17706,-10.011,1.2667,standing
0.20431,-10.093,1.1441,standing
0.34051,-10.134,1.0896,standing
0.54481,-10.147,1.1986,standing
0.54481,-10.134,1.2258,standing
0.38137,-10.12,1.2939,standing
0.38137,-10.093,1.2803,standing
0.36775,-10.093,1.2667,standing
0.31327,-10.079,1.2258,standing
0.32689,-10.093,1.2803,standing
0.32689,-10.147,1.3212,standing
0.40861,-10.065,1.3484,standing
0.44947,-10.093,1.3348,standing
0.49033,-10.174,1.3212,standing
0.50395,-10.161,1.3212,standing
0.40861,-10.12,1.3212,standing
0.39499,-10.093,1.2395,standing
0.38137,-10.12,1.2531,standing
0.35413,-10.161,1.2803,standing
0.43585,-10.065,1.3348,standing
0.46309,-10.12,1.3212,standing
0.47671,-10.12,1.362,standing
0.32689,-10.134,1.3212,standing
0.31327,-10.093,1.2531,standing
0.40861,-10.093,1.3212,standing
0.40861,-10.093,1.3212,standing
0.44947,-10.12,1.2531,standing
0.54481,-10.065,1.2531,standing
0.31327,-10.093,1.3212,standing
0.28603,-10.079,1.3757,standing
0.38137,-10.052,1.3484,standing
0.38137,-10.12,1.3076,standing
0.38137,-10.12,1.3212,standing
0.38137,-10.12,1.3212,standing
0.35413,-10.093,1.3348,standing
0.31327,-10.065,1.4165,standing
0.38137,-10.093,1.4165,standing
0.35413,-10.093,1.362,standing
0.36775,-10.12,1.2531,standing
0.38137,-10.106,1.3076,standing
0.36775,-10.093,1.3212,standing
0.42223,-10.12,1.4165,standing
0.36775,-10.093,1.4029,standing
0.38137,-10.12,1.4301,standing
0.34051,-10.12,1.3212,standing
0.40861,-10.093,1.4165,standing
0.50395,-10.093,1.4574,standing
0.40861,-10.052,1.3757,standing
0.34051,-10.079,1.4301,standing
0.34051,-10.052,1.3893,standing
0.38137,-10.093,1.471,standing
0.40861,-10.079,1.3757,standing
0.38137,-10.093,1.3757,standing
0.35413,-10.12,1.471,standing
0.36775,-10.12,1.3484,standing
0.38137,-10.12,1.3348,standing
0.36775,-10.106,1.4165,standing
0.38137,-10.079,1.4574,standing
0.34051,-10.038,1.3348,standing
0.28603,-10.079,1.4438,standing
0.44947,-10.093,1.3212,standing
0.40861,-10.093,1.3484,standing
0.31327,-10.052,1.3212,standing
0.35413,-10.065,1.3212,standing
0.35413,-10.065,1.362,standing
0.40861,-10.093,1.3757,standing
0.39499,-10.052,1.362,standing
0.35413,-10.079,1.2939,standing
0.31327,-10.106,1.2803,standing
0.40861,-10.188,1.2531,standing
0.44947,-10.188,1.2803,standing
0.46309,-10.134,1.2395,standing
0.36775,-10.079,1.2667,standing
0.24517,-10.079,1.4438,standing
0.32689,-10.025,1.471,standing
0.39499,-10.106,1.4438,standing
0.47671,-10.12,1.4438,standing
0.42223,-10.093,1.362,standing
0.32689,-10.052,1.2803,standing
0.28603,-10.025,1.2803,standing
0.39499,-10.093,1.4029,standing
0.38137,-10.106,1.4982,standing
0.40861,-10.134,1.4165,standing
0.38137,-10.052,1.4301,standing
0.40861,-10.079,1.4301,standing
0.38137,-10.093,1.3893,standing
0.38137,-10.12,1.4165,standing
0.40861,-10.052,1.3484,standing
0.39499,-10.106,1.3893,standing
0.31327,-10.093,1.4574,standing
0.35413,-10.106,1.4165,standing
0.35413,-10.12,1.4574,standing
0.43585,-10.079,1.471,standing
0.47671,-10.134,1.4574,standing
0.47671,-10.134,1.3893,standing
0.31327,-10.052,1.3212,standing
0.21793,-10.12,1.4165,standing
0.27241,-9.9973,1.4438,standing
0.46309,-10.025,1.58,standing
0.47671,-10.052,1.4574,standing
0.38137,-10.052,1.5663,standing
0.31327,-10.093,1.4574,standing
0.39499,-10.12,1.362,standing
0.38137,-10.12,1.3212,standing
0.35413,-10.106,1.2803,standing
0.34051,-10.147,1.2667,standing
0.29965,-10.12,1.3212,standing
0.23155,-10.065,1.2258,standing
0.28603,-10.038,1.3893,standing
0.31327,-9.9973,1.3757,standing
0.54481,-10.038,1.5119,standing
0.61292,-10.079,1.4165,standing
0.57205,-10.161,1.5663,standing
0.39499,-10.134,1.4165,standing
0.28603,-10.093,1.4301,standing
0.27241,-10.093,1.4301,standing
0.44947,-10.065,1.3757,standing
0.53119,-10.011,1.3484,standing
0.39499,-10.065,1.3893,standing
0.28603,-10.093,1.4029,standing
0.31327,-10.093,1.3893,standing
0.38137,-10.093,1.4301,standing
0.40861,-10.12,1.3757,standing
0.31327,-10.093,1.2939,standing
0.32689,-10.079,1.3484,standing
0.38137,-10.079,1.4438,standing
0.38137,-10.093,1.5255,standing
0.38137,-10.065,1.3484,standing
0.35413,-10.106,1.4438,standing
0.31327,-10.093,1.3893,standing
0.29965,-10.093,1.3484,standing
0.36775,-10.106,1.4438,standing
0.38137,-10.065,1.4029,standing
0.35413,-10.093,1.3893,standing
0.35413,-10.12,1.3484,standing
0.38137,-10.079,1.3757,standing
0.38137,-10.079,1.3484,standing
0.35413,-10.106,1.3757,standing
0.31327,-10.106,1.362,standing
0.38137,-10.188,1.3757,standing
0.36775,-10.065,1.4029,standing
0.42223,-10.12,1.3893,standing
0.36775,-10.093,1.4029,standing
0.31327,-10.093,1.3484,standing
0.35413,-10.052,1.4165,standing
0.35413,-10.12,1.4165,standing
0.38137,-10.12,1.3212,standing
0.44947,-10.106,1.3484,standing
0.42223,-10.093,1.3484,standing
0.39499,-10.093,1.4029,standing
0.40861,-10.106,1.3757,standing
0.54481,-10.202,1.4165,standing
0.55843,-10.174,1.6072,standing
0.40861,-10.079,1.6344,standing
0.12258,-10.011,1.3212,standing
0.24517,-10.025,1.0896,standing
0.29965,-10.079,1.5255,standing
0.43585,-10.188,1.6072,standing
0.50395,-10.134,1.4982,standing
0.47671,-10.093,1.5119,standing
0.35413,-10.093,1.2803,standing
0.24517,-10.106,1.2803,standing
0.24517,-10.161,1.2939,standing
0.40861,-10.134,1.2803,standing
0.43585,-10.106,1.4574,standing
0.34051,-10.052,1.2395,standing
0.31327,-10.065,1.2803,standing
0.35413,-10.079,1.4438,standing
0.35413,-10.065,1.3893,standing
0.38137,-10.079,1.3757,standing
0.40861,-10.065,1.3757,standing
0.49033,-10.093,1.4165,standing
0.54481,-10.161,1.3212,standing
0.57205,-10.12,1.3757,standing
0.29965,-10.079,1.3484,standing
0.31327,-10.106,1.2531,standing
0.38137,-10.065,1.2667,standing
